adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
False,,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",http://enormousmovie.com/,484078,tt6399092,en,Enormous: The Gorge Story,"Enormous: The Gorge Story carves out the never-before-told story of the world’s most iconic music venue, The Gorge Amphitheatre. This music film investigates the venue’s unlikely evolution from a small winery created by a neurosurgeon to becoming one of the greatest outdoor music destinations in the world. Sign up to our mailing list for updates and original music content.",0.734,/zSEpJVI8rQzqiyOoOrVlomNUpPq.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-02-01,0,65.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A story 15,000 years in the making",Enormous: The Gorge Story,False,10.0,1,,,,
False,,,0,[],,484083,tt8285050,en,Bye Bye Baby,"A young woman is about to spend a quiet night at home with only the company of a movie. After a friend’s call, everything seems to go wrong. The feeling of anguish and confusion grows every minute at the inexplicable events that are chained in the house and a question runs through her mind, is she really alone?",1.954,/gLF0Pa9F9qySw9asQwsXEcG27D9.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2017-07-14,0,15.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Bye Bye Baby,False,6.0,1,,,,
False,/xcumAHBgPWSDSIzyVe563oSuYW3.jpg,,0,[],,484084,tt6952406,en,Dawn Surf Jellybowl Film,"16mm film negative sanded with surfboard shaping tools, sex wax melted on, squirted, dripped, splashed, sprayed and rubbed with donuts, zinc oxide, cuervo, sunscreen, hydrogen peroxide, tecate, sand, tar, scraped with a shark’s tooth, edits made by the surf and a seal while film floated in waves.",0.84,/61Rw2BeICOIrRNqFZdFybl4kCiC.jpg,[],[],2011-01-01,0,8.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Dawn Surf Jellybowl Film,False,0.0,0,,,,
False,,,20000,"[{'id': 80, 'name': 'Crime'}]",,484085,tt0089044,en,Double Negative,Horror film director must plot to steal the negative of his film in order to save it from being destroyed in an insurance scam cooked up by his sleazy producers.,0.96,/l8KhUS96TxoupPixJcWCGvAVw98.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-01-01,0,17.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Double Negative,False,0.0,0,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,484086,tt6441412,en,RIP,In a little forsaken village a woman prepares the funeral of her husband with utmost care.,1.4,/8uZdaTdHiwuoiAPoz9KEHJfo11v.jpg,"[{'id': 83302, 'logo_path': None, 'name': 'Alhena Production', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2017-10-12,0,16.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,RIP,False,8.0,1,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,484087,tt6474196,en,The Box,"Driving down a dark country road, Niall picks up a strange man who's cradling a mysterious cardboard box.",0.6,/ght1eU6XOkmzYkUaNPNdRzHOToq.jpg,[],"[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",,0,10.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Box,False,0.0,0,,,,
False,,,0,"[{'id': 16, 'name': 'Animation'}]",,484089,tt8070880,en,Mémo,"Louis, a retired man, resists the overprotection of his daughter Nina to keep his independence.",0.825,/qgW6NdvROKJoygHMdIoLESFbjyB.jpg,[],[],2017-07-07,0,5.0,[],Released,,Mémo,False,7.3,4,,,,
False,/7EX52pwl7ez8GvZwbX3SFlzkodL.jpg,,0,[],,484104,tt6821154,en,Omar y Gloria,"Omar & Gloria dance Danzon. Gloria who is 80 years old is a woman full of light. For over 15 years Omar has been her  accomplice and dancing partner. Omar and Gloria are mother and son. As part of their daily lives, they record themselves regularly. They capture every moment of their lives as amateur filmmakers, whilst also becoming their own audience. Omar relates to life through Gloria. She relates to the world through her video camera. Together, they both tell a unique life story told through music in dancing halls, their lived and recorded memories, and the traditional 11 steps set by every good Danzon.",0.604,/e23WGadoB3i85bVJGKqCtdq37hF.jpg,[],[],2017-10-27,0,84.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Omar & Gloria,False,0.0,0,,,,
False,/57mwBfohxxgnG7jrTzud0lcIcXC.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.starz.com/movies/35085,484133,tt6323306,en,Nude,NUDE explores perceptions of nudity in art by chronicling the creative process of photographer David Bellemere as he's commissioned by NU Muses founder Steve Shaw to shoot a fine art calendar of nude photographs.,11.007,/x6dCEObeulV087wlJeYEvp7D0at.jpg,"[{'id': 39771, 'logo_path': None, 'name': 'Starz Entertainment', 'origin_country': ''}, {'id': 96765, 'logo_path': None, 'name': 'Wall Fly', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-10-29,0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A body of work.,Nude,False,5.8,12,,,,
True,,,0,[],,484144,tt0272698,en,Lewd Conduct 9,"Six beautiful & nasty whores. Big tits, perky tits, tight asses, smiling faces, wet pussies, cum hungry mouths, double penetration, double vaginal and more! Enjoy!",0.6,/1JJSn3Claj9ENd5wYrAFEgiNS5t.jpg,"[{'id': 46176, 'logo_path': '/glurK8MyXXQxCaFknRbGUDWNAZq.png', 'name': 'Diabolic Video', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-23,0,139.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Lewd Conduct 9,False,0.0,0,,,,
