,original_language,release_date,runtime,title,Genre,Year,Ratings,Rated,general_rating,real_budget,real_profit
1674,en,1997-11-14,124.0,The Jackal,"Action, Crime, Drama, Thriller",1997,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",R,5.433333333333334,93871775.70093457,155405162.74118382
1675,en,2010-06-04,100.0,Killers,"Action, Comedy, Romance, Thriller",2010,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",PG-13,4.5,86367836.70249844,26670345.365598753
1676,en,2004-08-04,120.0,Collateral,"Crime, Drama, Thriller",2004,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",R,7.2666666666666675,86405267.33721545,203071375.43746427
1677,en,1999-07-15,82.0,Lake Placid,"Action, Comedy, Horror",1999,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",R,4.966666666666667,40695612.24489796,45022029.10142857
1678,en,2013-08-29,108.0,Under the Skin,"Drama, Horror, Sci-Fi, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",R,6.8,14336221.27688801,-8153361.517185575
1679,nb,2010-10-29,103.0,Troll Hunter,"Drama, Fantasy, Horror, Sci-Fi, Thriller",2010,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",PG-13,6.6000000000000005,4030499.0461165938,759666.1570697431
1680,en,1986-08-08,89.0,Stand by Me,"Adventure, Drama",1986,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",R,7.833333333333332,18328978.102189783,101467880.17607665
1681,en,1996-03-08,98.0,Fargo,"Crime, Drama, Thriller",1996,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",R,8.166666666666666,11202989.165073294,85802053.5775972
1682,en,2002-02-10,101.0,Queen of the Damned,"Drama, Fantasy, Horror",2002,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",R,4.766666666666667,48853501.94552529,14626892.022067823
1683,en,2016-04-07,113.0,Criminal,"Action, Sci-Fi, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",R,5.333333333333333,32956832.50905182,-17567879.15989117
1684,ko,2016-05-12,156.0,The Wailing,"Horror, Mystery, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",TV-MA,7.633333333333333,11457468.977988143,40699878.13851263
1685,en,2007-06-01,129.0,Knocked Up,"Comedy, Romance",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",R,7.200000000000001,36332291.57623636,228986106.07318342
1686,en,2003-09-26,89.0,Duplex,Comedy,2003,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",PG-13,5.666666666666667,54588478.26086956,-28219329.60084239
1687,en,2001-01-26,103.0,The Wedding Planner,"Comedy, Romance",2001,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Metacritic', 'Value': '33/100'}]",PG-13,4.833333333333333,49625889.32806324,84688039.13948616
1688,en,1990-09-14,93.0,Death Warrant,"Action, Crime, Mystery, Thriller",1990,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",R,5.066666666666666,7684988.523335884,24694725.01996175
1689,en,1988-12-11,134.0,Rain Man,Drama,1988,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",R,7.433333333333334,53065722.73879966,700097003.4365596
1690,en,2007-02-02,90.0,The Messengers,"Drama, Horror, Thriller",2007,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",PG-13,4.833333333333334,19377222.173992727,47304900.38045354
1691,en,2013-07-11,105.0,The Frozen Ground,"Crime, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",R,5.466666666666667,29340747.605781324,-23415521.599449683
1692,en,2012-03-15,106.0,Mirror Mirror,"Adventure, Comedy, Drama, Family, Fantasy",2012,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",PG,5.366666666666666,92964515.62323058,107202875.5274702
1694,en,2012-04-27,124.0,The Five-Year Engagement,"Comedy, Romance",2012,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",R,6.066666666666667,32811005.514081378,26150099.063377094
1695,en,2010-03-31,107.0,The Last Song,"Drama, Music, Romance",2010,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",PG,5.5,23031423.12066625,79616229.13851945
1696,en,2015-03-26,100.0,Get Hard,"Comedy, Crime",2015,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",R,5.133333333333333,42377888.50588776,76080443.71699499
1697,en,2015-10-20,111.0,Brooklyn,"Drama, Romance",2015,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",PG-13,7.866666666666667,11653919.339119134,54112475.21522507
1698,en,2008-08-22,97.0,The House Bunny,"Comedy, Romance",2008,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",PG-13,5.533333333333333,29157396.78499603,52999913.3062707
1699,en,1977-04-19,93.0,Annie Hall,"Comedy, Romance",1977,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",PG,8.333333333333332,16574719.471947195,141926940.22235975
1700,en,1999-01-29,95.0,She's All That,"Comedy, Romance",1999,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG-13,5.733333333333334,15072448.979591837,140425468.82846937
1701,en,2009-10-01,98.0,Daybreakers,"Action, Adventure, Fantasy, Horror, Sci-Fi, Thriller",2009,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",R,6.1,23409202.14228781,36771717.818595394
1702,en,1987-07-23,90.0,Superman IV: The Quest for Peace,"Action, Adventure, Sci-Fi",1987,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",PG,3.533333333333333,37577632.042253524,5084032.570422538
1703,en,2005-09-16,95.0,Just Like Heaven,"Comedy, Drama, Fantasy, Romance",2005,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",PG-13,6.1,74573507.42447516,57671590.39998464
1704,en,2011-03-25,99.0,Diary of a Wimpy Kid: Rodrick Rules,"Comedy, Family",2011,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG,6.033333333333333,23443008.99354936,57521325.268503904
1705,fr,2016-11-11,99.0,Raw,"Drama, Fantasy, Horror",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",R,7.4,3661870.2787835356,627749.190648606
1706,en,2005-07-21,98.0,Must Love Dogs,"Comedy, Romance",2005,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",PG-13,5.466666666666667,38572503.840245776,36522134.82586277
1707,en,2015-07-01,115.0,Magic Mike XXL,"Comedy, Drama, Music",2015,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",R,5.933333333333334,15679818.747178473,109136896.10491651
1708,en,2005-03-17,98.0,Ice Princess,"Comedy, Drama, Family, Sport",2005,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",G,5.933333333333334,32143753.200204812,3401440.3918945193
1709,en,2009-07-10,102.0,"I Love You, Beth Cooper","Comedy, Romance",2009,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",PG-13,4.766666666666667,21068281.92805903,-3107336.3219071776
1710,en,1994-08-25,118.0,Natural Born Killers,"Action, Crime, Drama",1994,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",R,7.2666666666666675,57608893.387314446,27589180.310134955
1712,en,2004-02-04,136.0,Hidalgo,"Action, Adventure, Biography, Drama, Sport, Western",2004,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",PG-13,6.3,132931180.518793,10772011.747750148
1713,en,2000-07-21,130.0,What Lies Beneath,"Drama, Horror, Mystery, Thriller",2000,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG-13,6.033333333333333,145822880.37166086,279134669.44574344
1714,en,2012-01-12,109.0,Contraband,"Action, Crime, Drama, Thriller",2012,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",R,5.966666666666667,27342504.595067818,77939494.36258787
1715,en,1995-09-29,88.0,Halloween: The Curse of Michael Myers,"Horror, Thriller",1995,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '10/100'}]",R,3.6666666666666665,8238418.635170603,16669013.214160105
1716,en,2005-05-06,112.0,Crash,"Crime, Drama, Thriller",2004,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",R,7.199999999999999,8640526.733721545,122177129.10284278
1717,en,2000-07-07,104.0,The Kid,"Comedy, Family, Fantasy",2000,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",PG,5.666666666666666,94784872.24157956,6853675.377468064
1718,en,2013-01-01,90.0,Movie 43,Comedy,2013,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",R,3.533333333333333,6467468.245212636,28498885.887592986
1719,en,2013-01-18,109.0,Broken City,"Action, Crime, Drama, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",R,5.666666666666667,60363036.95531794,-39126928.19469687
1720,en,2007-06-08,85.0,Surf's Up,"Animation, Comedy, Family, Sport",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",PG,6.466666666666667,102941492.79933636,77562797.33913533
1721,en,2003-02-21,130.0,The Life of David Gale,"Crime, Drama, Thriller",2003,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",R,6.033333333333333,68235597.82608695,-15072427.462032609
1722,en,2018-11-21,98.0,Arctic,"Adventure, Drama",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '71/100'}]",PG-13,6.766666666666666,2000000.0,2100000.0
1723,en,2000-01-12,98.0,Next Friday,Comedy,2000,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",R,5.566666666666666,16040516.840882696,71201416.09811848
1724,en,1996-02-09,108.0,Broken Arrow,"Action, Adventure, Thriller",1996,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",R,6.066666666666666,80021351.17909496,160475052.9173295
1725,en,1998-12-25,115.0,Patch Adams,"Biography, Comedy, Drama, Romance",1998,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",PG-13,5.533333333333333,77026687.11656442,234612354.2485521
1726,en,2010-03-16,110.0,The Bounty Hunter,"Action, Comedy, Romance",2010,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",PG-13,4.533333333333333,46062846.2413325,110550830.97919801
1727,en,1990-08-17,124.0,Wild at Heart,"Comedy, Crime, Drama, Thriller",1990,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",R,6.5,18251847.742922727,9721985.030061208
1728,en,2012-09-07,95.0,Dredd,"Action, Crime, Sci-Fi",2012,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",R,6.633333333333334,54685009.190135635,-9802023.221887343
1729,en,1989-06-23,93.0,"Honey, I Shrunk the Kids","Adventure, Comedy, Family, Sci-Fi",1989,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",PG,6.333333333333334,36451016.12903226,414578005.30970967
1730,en,2008-08-20,101.0,Babylon A.D.,"Action, Adventure, Sci-Fi, Thriller",2008,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",PG-13,4.6,81640710.99798888,2459260.8048006743
1731,en,2011-09-24,101.0,The Ides of March,"Drama, Thriller",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",R,6.833333333333333,13954172.019969858,71264638.5859144
1732,en,2006-07-26,102.0,Little Miss Sunshine,"Comedy, Drama",2006,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",R,7.8,9964563.492063493,115244138.94527282
1733,en,2009-07-21,88.0,G-Force,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",2009,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",PG,4.833333333333333,175569016.06715858,167162585.474706
1734,en,2007-08-24,103.0,War,"Action, Crime, Thriller",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '36/100'}]",R,5.366666666666667,30276909.646863636,18714331.036649596
1736,en,2008-02-22,109.0,"10,000 BC","Action, Adventure, Drama, Fantasy, History",2008,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",PG-13,4.633333333333333,122461066.49698332,192187133.29822156
1737,en,1993-06-18,130.0,Last Action Hero,"Action, Adventure, Comedy, Fantasy",1993,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",PG-13,5.733333333333333,147710000.0,90882468.35517645
1738,en,1991-11-15,128.0,Cape Fear,"Crime, Thriller",1991,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",R,7.299999999999999,64528230.54331865,271571667.4008811
1739,en,2001-10-22,120.0,K-PAX,"Drama, Mystery, Sci-Fi",2001,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",PG-13,6.5,68058362.50705816,3282596.6119706333
1740,en,2004-12-17,170.0,The Aviator,"Biography, Drama",2004,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",PG-13,7.466666666666667,146224298.5706723,137849634.19798836
1741,en,2004-04-02,86.0,Walking Tall,"Action, Crime",2004,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",PG-13,5.666666666666667,74441461.09052408,1626931.425251454
1742,en,1991-12-20,189.0,JFK,"Drama, History, Thriller",1991,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",R,7.6,73746549.19236417,304952117.3736124
1743,en,1998-12-25,124.0,Stepmom,"Comedy, Drama",1998,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",PG-13,6.566666666666666,77026687.11656442,169013178.51442328
1744,en,2005-10-26,124.0,Match Point,"Drama, Romance, Thriller",2005,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",R,7.366666666666667,19286251.920122888,90396429.37029186
1745,en,1998-02-13,95.0,The Wedding Singer,"Comedy, Music, Romance",1998,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",PG-13,6.466666666666667,27729607.36196319,162228966.77674234
1746,en,2000-09-01,104.0,Snatch,"Comedy, Crime",2000,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",R,7.200000000000001,14582288.037166087,107264207.69049942
1747,en,2011-04-08,112.0,Soul Surfer,"Biography, Drama, Family, Sport",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",PG,6.466666666666667,20094007.708756596,32473021.62777464
1749,en,1995-12-15,104.0,Jumanji,"Adventure, Comedy, Family, Fantasy",1995,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",PG,6.033333333333333,107099442.25721784,325907308.429416
1750,en,1989-06-09,107.0,Star Trek V: The Final Frontier,"Action, Adventure, Fantasy, Sci-Fi, Thriller",1989,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",PG,5.166666666666667,60751693.548387095,81407269.35483871
1751,cn,2014-10-31,100.0,Kung Fu Jungle,"Action, Crime, Thriller",2014,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",Not Rated,6.6,26517618.782103274,-26380665.888141222
1752,en,2009-07-30,146.0,Funny People,"Comedy, Drama",2009,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",R,6.033333333333333,87784508.03357929,-15849221.3787179
1753,en,2001-07-02,106.0,Final Fantasy: The Spirits Within,"Animation, Action, Adventure, Fantasy, Romance, Sci-Fi",2001,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",PG-13,5.833333333333334,194249909.65556183,-73542973.25911914
1754,en,2016-01-07,95.0,The Forest,"Horror, Mystery, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",PG-13,4.466666666666667,10462486.510810101,28885145.587391205
1755,en,1988-06-10,98.0,Poltergeist III,"Horror, Thriller",1988,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",PG-13,4.6,22287603.55029586,7734859.746407438
1756,en,2001-06-22,87.0,Dr. Dolittle 2,"Comedy, Family, Fantasy",2001,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",PG,4.933333333333334,99251778.65612648,150443498.07345003
1757,en,2014-07-02,97.0,Tammy,"Comedy, Romance",2014,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",R,4.7,21214095.025682617,85413708.3216072
1758,en,1988-11-18,69.0,The Land Before Time,"Animation, Adventure, Drama, Family",1988,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",G,7.033333333333333,26532861.36939983,152746172.0754184
1759,en,2009-06-11,106.0,The Taking of Pelham 1 2 3,"Action, Crime, Thriller",2009,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",R,6.066666666666666,117046010.71143904,58717449.21147403
1760,en,2012-04-20,111.0,To Rome with Love,"Comedy, Music, Romance",2012,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",R,5.833333333333334,18592903.124646116,61515036.68766169
1761,en,1984-11-16,101.0,Missing in Action,"Action, Adventure, Drama, Thriller, War",1984,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",R,5.2,3625221.3666987484,51508138.4887103
1763,en,2018-10-19,86.0,mid90s,"Comedy, Drama",2018,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",R,7.166666666666666,258158.0,6639288.0
1764,en,2002-08-29,123.0,Frida,"Biography, Drama, Romance",2002,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",R,7.0,16749772.09560867,61832445.30693719
1765,en,2003-09-18,102.0,Lost in Translation,"Comedy, Drama",2003,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",R,8.0,5458847.826086956,157929729.938
1766,en,2001-11-07,131.0,Gosford Park,"Comedy, Drama, Mystery",2001,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",R,7.700000000000001,28074074.534161493,96350853.34109543
1767,en,2010-12-16,112.0,Blue Valentine,"Drama, Romance",2010,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",R,7.466666666666667,4030499.0461165938,15046705.101808708
1768,en,2003-01-31,115.0,The Recruit,"Action, Thriller",2003,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",PG-13,6.199999999999999,62776750.0,75321023.99776086
