,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_id,budget,0,Metascore,imdbRating,imdbVotes,BoxOffice
18,FALSE,/mvxR0mbDVQkQp3K1OhEU9iDbGcA.jpg,[35],595813,en,Barb and Star Go to Vista Del Mar,"The story of best friends Barb and Star, who leave their small midwestern town for the first time to go on vacation in Vista Del Mar, Florida, where they soon find themselves tangled up in adventure, love, and a villain’s evil plot to kill everyone in town.",505.282,/8oiV8GtBG7GDJa3ejvxZzJnBgff.jpg,3/31/2021,Barb and Star Go to Vista Del Mar,FALSE,0,0,tt3797512,0,0,64,6.6,"3,923",N/A
19,FALSE,/2M2JxEv3HSpjnZWjY9NOdGgfUd.jpg,"[53, 28, 80, 18]",553604,en,Honest Thief,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",542.08,/zeD4PabP6099gpE0STWJrJrCBCs.jpg,9/3/2020,Honest Thief,FALSE,6.6,706,tt1838556,29404235,0,46,6,"26,440","$14,163,574 "
20,FALSE,/uTNLQuDxwX6C5EpHPGGLICXSbXC.jpg,"[28, 53, 878]",577922,en,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",479.243,/k68nPLbIST6NP96JmTxmZijEvCA.jpg,8/22/2020,Tenet,FALSE,7.3,4771,tt6723592,363129000,205000000,69,7.5,"311,857","$57,929,000 "
21,FALSE,/upUy2QhMZEmtypPW3PdieKLAHxh.jpg,"[53, 28, 80]",38700,en,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",447.439,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,1/15/2020,Bad Boys for Life,FALSE,7.2,6106,tt1502397,426505244,90000000,59,6.6,"131,495","$206,305,244 "
22,FALSE,/jorgjEk6a0bed6jdR5wu4S6ZvRm.jpg,"[28, 12, 14, 878]",141052,en,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",392.143,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,11/15/2017,Justice League,FALSE,6.2,10323,tt0974015,657924295,300000000,45,6.3,"390,301","$229,024,295 "
23,FALSE,/f5F4cRhQdUbyVbB5lTNCwUzD6BP.jpg,"[80, 53, 18]",475557,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",441.175,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,10/2/2019,Joker,FALSE,8.2,17058,tt7286456,1074251311,55000000,59,8.4,"951,938","$335,451,311 "
24,FALSE,/uovH5k4BAEPqXqxgwVrTtqH169g.jpg,"[878, 28]",373571,en,Godzilla: King of the Monsters,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",451.439,/mzOHg7Q5q9yUmY0b9Esu8Qe6Nnm.jpg,5/29/2019,Godzilla: King of the Monsters,FALSE,6.7,3781,tt3741700,386600138,170000000,48,6,"138,412","$110,500,138 "
25,FALSE,/zlqMASc3vEtdym2OvXgE7fC6onT.jpg,"[28, 878]",338762,en,Bloodshot,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",396.961,/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,3/5/2020,Bloodshot,FALSE,6.9,3668,tt1634106,33542457,42000000,44,5.7,"61,517","$12,561,824 "
26,FALSE,/bjjZXrP8PEdFeJkKERc62xlarMI.jpg,"[18, 37]",581734,en,Nomadland,"A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad.",338.832,/fmHBjfiMb7cP0cikF17LoA8E1bp.jpg,12/26/2020,Nomadland,FALSE,7.5,360,tt9770150,0,1,93,7.6,"35,653","$1,236,000 "
27,FALSE,/zogWnCSztU8xvabaepQnAwsOtOt.jpg,"[28, 80, 18]",531499,en,The Tax Collector,David Cuevas is a family man who works as a gangland tax collector for high ranking Los Angeles gang members. He makes collections across the city with his partner Creeper making sure people pay up or will see retaliation. An old threat returns to Los Angeles that puts everything David loves in harm’s way.,387.115,/3eg0kGC2Xh0vhydJHO37Sp4cmMt.jpg,8/7/2020,The Tax Collector,FALSE,5.8,266,tt8461224,942666,30000000,22,4.8,"9,429","$1,044,212 "
28,FALSE,/yImmxRokQ48PD49ughXdpKTAsAU.jpg,"[28, 12, 35, 10751]",644092,en,Finding 'Ohana,"Two Brooklyn siblings' summer in a rural Oahu town takes an exciting turn when a journal pointing to long-lost treasure sets them on an adventure, leading them to reconnect with their Hawaiian heritage.",355.068,/tTWl37oAYRXS3D5mEHmjveXXyrN.jpg,1/29/2021,Finding 'Ohana,FALSE,6.6,198,tt10332588,0,0,69,6.1,"5,575",N/A
29,FALSE,/9pHxv7TX0jOKNgnGMDP6RJ2m1GL.jpg,"[28, 53]",737568,en,The Doorman,"A former Marine turned doorman at a luxury New York City high-rise must outsmart and battle a group of art thieves and their ruthless leader — while struggling to protect her sister's family. As the thieves become increasingly desperate and violent, the doorman calls upon her deadly fighting skills to end the showdown.",382.827,/pklyUbh4k1DbHdnsOMASyw7C6NH.jpg,10/1/2020,The Doorman,FALSE,5.8,188,tt6222118,118666,0,41,4.4,"3,354",N/A
30,FALSE,/tHjoTxM4SMgazi3Y2X8mmAtONVL.jpg,"[10751, 12, 35, 14]",621876,en,Flora & Ulysses,"When Flora rescues a squirrel she names Ulysses, she is amazed to discover he possesses unique superhero powers, which take them on an adventure of humorous complications that ultimately change Flora's life--and her outlook--forever.",361.095,/syobJCxZcIJl0OpjNroZSQKa1kW.jpg,2/19/2021,Flora & Ulysses,FALSE,6.7,105,tt8521736,0,0,62,6.4,"2,962",N/A
31,FALSE,/1R6cvRtZgsYCkh8UFuWFN33xBP4.jpg,"[18, 28, 53]",545609,en,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",368.182,/wlfDxbGEsW58vGhFljKkcR5IxDj.jpg,4/24/2020,Extraction,FALSE,7.4,3678,tt8936646,0,65000000,56,6.7,"160,810",N/A
32,FALSE,/qAhedRxRYWZAgZ8O8pHIl6QHdD7.jpg,"[28, 12, 35]",384018,en,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have swapped smacks and bad words. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, both join forces to defeat him. (A spin-off of “The Fate of the Furious,” focusing on Johnson's Luke Hobbs and Statham's Deckard Shaw.)",327.754,/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,8/1/2019,Fast & Furious Presents: Hobbs & Shaw,FALSE,6.9,4706,tt6806448,760098996,200000000,60,6.4,"170,169","$173,956,935 "
33,FALSE,/9guoVF7zayiiUq5ulKQpt375VIy.jpg,"[16, 28, 14, 12]",592350,ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",335.964,/zGVbrulkupqpbwgiNedkJPyQum4.jpg,12/20/2019,My Hero Academia: Heroes Rising,FALSE,8.5,650,tt11107074,29900850,0,70,7.9,"3,979","$13,304,000 "
34,FALSE,/zTxHf9iIOCqRbxvl8W5QYKrsMLq.jpg,"[12, 35, 14]",512200,en,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",311.547,/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,12/4/2019,Jumanji: The Next Level,FALSE,7,5613,tt7975244,796575993,125000000,58,6.6,"192,270","$320,314,960 "
35,FALSE,/y6FYAhaeFMj9Lsk8OdF2NeWQkbd.jpg,"[28, 14, 10751, 18, 35]",615677,en,We Can Be Heroes,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",351.138,/1S21HpcKY6uQ9UAw68aICmrJaq6.jpg,12/25/2020,We Can Be Heroes,FALSE,6.3,418,tt10600398,0,0,51,4.7,"10,248",N/A
36,FALSE,/wu1uilmhM4TdluKi2ytfz8gidHf.jpg,"[16, 14, 12, 35, 10751]",400160,en,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",321.005,/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,8/14/2020,The SpongeBob Movie: Sponge on the Run,FALSE,7.8,2096,tt4823776,4700000,60000000,65,6,"11,763","$4,810,790 "
37,FALSE,/lmZFxXgJE3vgrciwuDib0N8CfQo.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",306.754,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,4/25/2018,Avengers: Infinity War,FALSE,8.3,21312,tt4154756,2046239637,300000000,68,8.4,"850,148","$678,815,482 "
38,FALSE,/8rIoyM6zYXJNjzGseT3MRusMPWl.jpg,"[10751, 14, 12, 35, 27]",531219,en,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",285.102,/b1C0FuXp4wiPmHLVKq4kwtDMgK6.jpg,10/25/2020,Roald Dahl's The Witches,FALSE,6.7,1406,tt0805647,0,0,47,5.3,"25,001",N/A
39,FALSE,/pGTXJcZQIgqzFZlWy6KxlamlTHK.jpg,"[18, 10749]",621013,en,Chemical Hearts,"When a hopelessly romantic high school senior falls for a mysterious new classmate, it sets them both on an unexpected journey that teaches them about love, loss, and most importantly themselves.",242.112,/q1MNlZYqhoD4U7sd7pjxD6SUf4z.jpg,8/21/2020,Chemical Hearts,FALSE,7.6,748,tt5843876,0,0,57,6.2,"8,479",N/A
40,FALSE,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",282.693,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,4/24/2019,Avengers: Endgame,FALSE,8.3,17543,tt4154796,2797800564,356000000,78,8.4,"832,797","$858,373,000 "
41,FALSE,/wlnDNMQlnwl5ETlVY6n9CEtR5s0.jpg,"[878, 28, 80, 53, 18]",461130,en,Code 8,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",267.943,/izGX7npHEopDQvngYcxMJEfcFbj.jpg,12/6/2019,Code 8,FALSE,6.2,1117,tt6259380,157209,0,48,6.1,"34,429",N/A
42,FALSE,/zMrk2G3XsnfYKiIp1NEfdtvDyBH.jpg,"[12, 14]",337401,en,Mulan,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",259.953,/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg,9/4/2020,Mulan,FALSE,7.1,4500,tt4566758,57000000,200000000,66,5.6,"113,993",N/A
43,FALSE,/5TbtcmRySXPAEXBzwhiOYYDQmgv.jpg,"[27, 9648]",723072,en,Host,"Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes, they begin to realize they might not survive the night.",243.728,/h7dZpJDORYs5c56dydbrLFkEXpE.jpg,12/4/2020,Host,FALSE,6.6,218,tt12749596,26745,0,73,6.6,"17,621",N/A
44,FALSE,/a6cDxdwaQIFjSkXf7uskg78ZyTq.jpg,"[28, 12, 878]",290859,en,Terminator: Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",252.37,/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,10/23/2019,Terminator: Dark Fate,FALSE,6.6,3348,tt6450804,261119292,185000000,54,6.2,"152,462","$62,253,077 "
45,FALSE,/8XiTPU1zfy41Xgg96TCHXj4uQJf.jpg,"[28, 12, 878]",429617,en,Spider-Man: Far from Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",270.045,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,6/28/2019,Spider-Man: Far from Home,FALSE,7.5,9463,tt6320628,1131927996,160000000,69,7.5,"331,222","$390,532,085 "
46,FALSE,/ww7eC3BqSbFsyE5H5qMde8WkxJ2.jpg,"[28, 27, 878, 53]",443791,en,Underwater,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",237.401,/gzlbb3yeVISpQ3REd3Ga1scWGTU.jpg,1/8/2020,Underwater,FALSE,6.3,1982,tt5774060,40882928,80000000,48,5.8,"64,980","$17,291,078 "
47,FALSE,/4qu4kO5HVTKMK2hvmCXeviZ233l.jpg,"[35, 80, 18]",741228,en,Locked Down,"During a COVID-19 lockdown, sparring couple Linda and Paxton call a truce to attempt a high-risk jewellery heist at one of the world's most exclusive department stores, Harrods.",233.33,/svHelD0Hb3TXPAQoPsoBwdDMTvf.jpg,2/25/2021,Locked Down,FALSE,5.3,20,tt13061914,0,10000000,44,5.2,"6,432",N/A
48,FALSE,/d2UxKyaJ5GgzuHaSsWinFfv3g6L.jpg,"[28, 27, 53]",581392,ko,반도,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,250.556,/7S9RvfMBWSTlUZ4VbxDY7oLeenk.jpg,7/15/2020,Peninsula,FALSE,7,1322,tt8850222,39657073,17000000,51,5.5,"21,166","$1,231,407 "
49,FALSE,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,"[878, 28]",335983,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",236.985,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,9/28/2018,Venom,FALSE,6.8,10508,tt1270797,855013954,116000000,35,6.7,"365,601","$213,515,506 "
50,FALSE,/lrNbt21hRirjyTK0SeLA0L4RAVS.jpg,"[28, 27, 878]",340102,en,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",225.708,/xZNw9xxtwbEf25NYoz52KdbXHPM.jpg,8/26/2020,The New Mutants,FALSE,6.4,1696,tt4682266,45534613,67000000,43,5.3,"46,440","$23,852,659 "
51,FALSE,/vX5JtEcumMQvMCLVcIqfetc7hdg.jpg,"[35, 80, 53]",601666,en,I Care a Lot,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.,195.838,/gKnhEsjNefpKnUdAkn7INzIFLSu.jpg,2/19/2021,I Care a Lot,FALSE,6.8,1003,tt9893250,0,0,66,6.2,"52,195",N/A
52,FALSE,/eFw5YSorHidsajLTayo1noueIxI.jpg,"[28, 53]",509967,en,6 Underground,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",241.56,/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,12/10/2019,6 Underground,FALSE,6.3,2973,tt8106534,0,150000000,41,6.1,"142,086",N/A
53,FALSE,/mBbA77FyzhU0Tz9tmbKG8heGmh3.jpg,"[878, 18, 27]",594718,ru,Спутник,"At the height of the Cold War, a Soviet spacecraft crash lands after a mission gone awry, leaving the commander as its only survivor. After a renowned Russian psychologist is brought in to evaluate the commander’s mental state, it becomes clear that something dangerous may have come back to Earth with him…",214.866,/eAUzmhP54bE1vPXaY7FbuZREJlR.jpg,9/8/2020,Sputnik,FALSE,6.5,243,tt11905962,0,0,61,6.4,"15,937","$18,853 "
54,FALSE,/lIE7kfdLBRd0KENNtOaIqPPWNqh.jpg,"[27, 18, 14]",590995,en,The Craft: Legacy,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.,256.669,/lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg,10/28/2020,The Craft: Legacy,FALSE,6.3,352,tt4685762,0,0,54,4.4,"7,186",N/A
55,FALSE,/qwgGtdlLMKYvT2tV8hLY22syRHN.jpg,"[28, 35, 14]",287947,en,Shazam!,A boy is given the ability to become an adult superhero in times of need with a single magic word.,211.161,/xnopI5Xtky18MPhK40cZAGAOVeV.jpg,3/29/2019,Shazam!,FALSE,7.1,6249,tt0448115,365971656,80000000,71,7,"258,041","$140,371,656 "
56,FALSE,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28, 53, 80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",217.228,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,5/15/2019,John Wick: Chapter 3 - Parabellum,FALSE,7.4,6521,tt6146586,326709727,55000000,73,7.4,"278,016","$171,015,687 "
57,FALSE,/2gBMBfmQvHeOQQ5PiKiuxVdGs77.jpg,"[27, 53, 18]",587496,en,The Rental,"Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister.",185.376,/3ynPnBXQVT2Y0s19fDIPlWKUlxH.jpg,7/23/2020,The Rental,FALSE,5.6,359,tt10003008,4296804,0,62,5.7,"18,020","$1,637,548 "
58,FALSE,/aKIrKbszS7Kq0aTGTCRTYMp1EDX.jpg,"[35, 18, 10402]",583689,en,Moxie,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",196.969,/aLBo1Ca9PggcWY98ItW5ZkdxTuA.jpg,3/3/2021,Moxie,FALSE,7.5,293,tt6432466,0,0,54,6.7,"10,982",N/A
59,FALSE,/qIeFiiT0IfkcXmfHG2KvFxwsttw.jpg,"[18, 10749]",506281,en,The World to Come,Two women who forge a close connection despite their isolation in the mid-19th-century American frontier.,189.383,/j64CnpmbaKB90Cpprk5hM9kHyJI.jpg,2/12/2021,The World to Come,FALSE,6.7,37,tt9738716,0,0,75,6.6,745,"$90,417 "
60,FALSE,/ne4QPHn56Z1vxk6iKJKvDnmNI9Y.jpg,"[28, 80, 18, 53]",611914,en,The Courier,"This intense action-thriller unfolds in real time as two embattled souls fight for their lives. Gary Oldman stars as a vicious crime boss out to kill Nick, the lone witness set to testify against him. He hires a mysterious female motorcycle courier to unknowingly deliver a poison-gas bomb to slay Nick, but after she rescues Nick from certain death, the duo must confront an army of ruthless hired killers in order to survive the night.",211.519,/cmC7bJZ5sCzx9ZsrlXOrYJfYtLc.jpg,11/22/2019,The Courier,FALSE,6.3,343,tt9207616,0,0,15,4.8,"6,654",N/A
61,FALSE,/lsgYcIbcoQeDZXsHYMOnkvk3sn0.jpg,"[18, 53]",505225,en,The Last Thing He Wanted,"At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows.",208.17,/gItrnbEbMBbUrdIkFz8kgS2gkt.jpg,2/14/2020,The Last Thing He Wanted,FALSE,5,315,tt7456312,0,0,35,4.3,"12,886",N/A
62,FALSE,/obExOU9qDnMcxvWPumoD14oxup5.jpg,"[53, 27, 18]",509635,en,Alone,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",186.56,/n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,9/10/2020,Alone,FALSE,6.2,227,tt7711170,0,0,70,6.2,"10,132","$537,589 "
63,FALSE,/w2PMyoyLU22YvrGK3smVM9fW1jj.jpg,"[28, 12, 878]",299537,en,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",205.052,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,3/6/2019,Captain Marvel,FALSE,7,11040,tt4154664,1128276090,152000000,64,6.9,"455,501","$426,829,839 "
