date,Animal Behaviour,Bao,One Small Step,Detainment,Fauve,Skin,A Quiet Place,Avengers: Infinity War,Christopher Robin,Ready Player One,Solo: A Star Wars Story,First Reformed,Pain and Glory,Marriage Story,Joker,The Two Popes,A Beautiful Day in the Neighborhood,The Irishman,Harriet,Little Women,Bombshell,Judy,Richard Jewell,Jojo Rabbit,How to Train Your Dragon: The Hidden World,I Lost My Body,Klaus,Missing Link,Toy Story 4,The Lighthouse,1917,Parasite,American Factory,The Cave,For Sama,Honeyland,Ford v Ferrari,Corpus Christi,Maleficent: Mistress of Evil,Star Wars: The Rise of Skywalker,Rocketman,Breakthrough,Frozen II,Hair Love,Kitbull,Memorable,Brotherhood,The Neighbors' Window,Saria,Ad Astra,Avengers: Endgame,The Lion King,Knives Out
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,54.0,,,,,,,
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,98.0,,,,,,,
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,28.0,
2019-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,27.0,
2019-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,28.0,
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,26.0,
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,26.0,
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,35.0,
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,46.0,
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,89.0,
2019-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,
2019-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,35.0,
2019-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,43.0,
2019-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,42.0,
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,28.0,
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,22.0,
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,21.0,
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,17.0,
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,0.0,,,,17.0,
2019-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,0.0,,,,26.0,
2019-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,0.0,,,,23.0,
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,0.0,,,,14.0,
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,0.0,,,,13.0,
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,0.0,,,,13.0,
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,0.0,,,,11.0,
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,0.0,,,,11.0,
2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,0.0,,,,14.0,
2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,0.0,,,,15.0,
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,0.0,,,,10.0,
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,0.0,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,72.0,,,,0.0,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,85.0,,,,0.0,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,55.0,,,,0.0,,,,,
2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,69.0,,,,0.0,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,92.0,,,,0.0,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,68.0,,,,0.0,,,,,
2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,29.0,,,,0.0,,,,,
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,30.0,,,,,,,,83.0,,,,0.0,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,72.0,,,,,,,,79.0,,,,0.0,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,61.0,,,,,,,,44.0,,,,100.0,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,83.0,,,,,,,,87.0,,,,0.0,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,35.0,,,,,,,,79.0,,,,0.0,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,30.0,,,,,,,,63.0,,,,0.0,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,86.0,,,,0.0,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,85.0,,,,0.0,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,62.0,,,,0.0,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,65.0,,,,0.0,,,,,
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,87.0,,,,0.0,,,,,
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,88.0,,,,0.0,,,,,
2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,61.0,,,,0.0,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,100.0,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,73.0,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,36.0,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,40.0,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,75.0,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,85.0,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,50.0,,,,,,,,,
2019-09-10,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,27.0,,,,,90.0,,,,,,58.0,,,,,,,,,
2019-09-11,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,15.0,,,,,97.0,,,,,,54.0,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,23.0,,,,,81.0,,,,,,41.0,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,20.0,,,,,94.0,,,,,,50.0,,,,,,,,,
2019-09-14,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,11.0,,,,,87.0,,,,,,55.0,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,8.0,,,,,90.0,,,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,26.0,,,,,89.0,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,16.0,,,,,88.0,,,,,,,,,,,,21.0,,,
2019-09-18,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,7.0,,,,,82.0,,,,,,,,,,,,18.0,,,
2019-09-19,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,13.0,,,,,96.0,,,,,,,,,,,,38.0,,,
2019-09-20,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,22.0,,,,,87.0,,,,,,,,,,,0.0,72.0,,,
2019-09-21,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,15.0,,,,,73.0,,,,,,,,,,,0.0,100.0,,,
2019-09-22,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,0.0,80.0,,,
2019-09-23,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,100.0,38.0,,,
2019-09-24,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,0.0,32.0,,,
2019-09-25,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,0.0,25.0,,,
2019-09-26,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,70.0,26.0,,,
2019-09-27,,,,,,,,,,,,,,,,,55.0,,,,,77.0,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,0.0,43.0,,,
2019-09-28,,,,,,,,,,,,,,,,,38.0,,,,,91.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,0.0,69.0,,,
2019-09-29,,,,,,,,,,,,,,,,,36.0,,,,,78.0,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,41.0,53.0,,,
2019-09-30,,,,,,,,,,,,,,,,,46.0,,,,,52.0,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,0.0,25.0,,,
2019-10-01,,,,,,,,,,,,,,,,,15.0,,,,,39.0,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,34.0,24.0,,,
2019-10-02,,,,,,,,,,,,,,,23.0,,30.0,,,,,47.0,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,67.0,18.0,,,
2019-10-03,,,,,,,,,,,,,,,39.0,,8.0,,,,,56.0,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,0.0,19.0,,,
2019-10-04,,,,,,,,,,,,,,,78.0,,24.0,,,,,71.0,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,0.0,25.0,,,
2019-10-05,,,,,,,,,,,,,,,99.0,,28.0,,,,,100.0,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,41.0,39.0,,,
2019-10-06,,,,,,,,,,,,,,,100.0,,9.0,,,,,89.0,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,41.0,35.0,,,
2019-10-07,,,,,,,,,,,,,,,65.0,,0.0,,,,,49.0,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,0.0,16.0,,,
2019-10-08,,,,,,,,,,,,,,,49.0,,,,,,,48.0,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,35.0,17.0,,,
2019-10-09,,,,,,,,,,,,,,,50.0,,,,,,,48.0,,,,,,,,,,,,,0.0,,,94.0,,,,,,,,,,,35.0,15.0,,,
2019-10-10,,,,,,,,,,,,,,,41.0,,,,,,,43.0,,,,,,,,,,,,,0.0,,,78.0,,,,,,,,,,,0.0,12.0,,,
2019-10-11,,,,,,,,,,,,,,,41.0,,,,,,,51.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,16.0,,,
2019-10-12,,,,,,,,,,,,,,,59.0,,,,,,,70.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,83.0,23.0,,,
2019-10-13,,,,,,,,,,,,,,,59.0,,,,,,,74.0,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,83.0,16.0,,,
2019-10-14,,,,,,,,,,,,,,,41.0,,,,,,,44.0,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,0.0,10.0,,,
2019-10-15,,,,,,,,,,,,,,,30.0,,,,,,,39.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,35.0,9.0,,,
2019-10-16,,,,,,,,,,,,,,,26.0,,,,,,,39.0,,,,,,,,,,,,,0.0,,,,26.0,,,,,,,,,,0.0,9.0,,,
2019-10-17,,,,,,,,,,,,,,,22.0,,,,,,,43.0,,,,,,,,,,,,,26.0,,,,26.0,,,,,,,,,,35.0,7.0,,,
2019-10-18,,,,,,,,,,,,,,,25.0,,,,,,,47.0,,39.0,,,,,,45.0,,,,86.0,26.0,,,,53.0,,,,,,,,,,35.0,,,,
2019-10-19,,,,,,,,,,,,,,,37.0,,,,,,,58.0,,40.0,,,,,,48.0,,,,88.0,0.0,,,,100.0,,,,,,,,,,41.0,,,,
2019-10-20,,,,,,,,,,,,,,,38.0,,,,,,,57.0,,38.0,,,,,,45.0,,,,78.0,0.0,,,,71.0,,,,,,,,,,40.0,,,,
2019-10-21,,,,,,,,,,,,,,,22.0,,,,,,,40.0,,26.0,,,,,,25.0,,,,84.0,0.0,,,,34.0,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,19.0,,,,,,,37.0,,25.0,,,,,,30.0,,,,62.0,0.0,,,,40.0,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,19.0,,,,,,,36.0,,25.0,,,,,,41.0,,,,77.0,0.0,,,,16.0,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,16.0,,,,,,,40.0,,25.0,,,,,,47.0,,,,77.0,0.0,,,,16.0,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,19.0,,,,,,,36.0,,34.0,,,,,,79.0,,,,77.0,51.0,,,,50.0,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,30.0,,,,,,,42.0,,50.0,,,,,,100.0,,,,68.0,30.0,,,,50.0,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,28.0,,,,,,,45.0,,41.0,,,,,,75.0,,,,74.0,0.0,,,,49.0,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,17.0,,,,,,,,,29.0,,,,,,45.0,,,,71.0,24.0,,,,37.0,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,14.0,,,,,,,,,28.0,,,,,,38.0,,,,64.0,25.0,,,,13.0,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,16.0,,,,,,,,,33.0,,,,,,39.0,,,,95.0,25.0,,,,3.0,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,,,,23.0,,,,,,,,,38.0,,,,,,39.0,,,,79.0,51.0,,,,23.0,,,,,,,,,,,,,,
2019-11-01,,,,,,,,,,,,,,,20.0,,,16.0,62.0,,,,,53.0,,,,,,57.0,,,,59.0,0.0,,,,31.0,,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,,,22.0,,,19.0,100.0,,,,,85.0,,,,,,83.0,,,,83.0,0.0,,,,35.0,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,13.0,86.0,,,,,70.0,,,,,,73.0,,,,56.0,30.0,,,,50.0,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,7.0,49.0,,,,,37.0,,,,,,42.0,,,,64.0,50.0,,,,25.0,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,9.0,46.0,,,,,38.0,,,,,,36.0,,,,88.0,0.0,,,,13.0,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,19.0,,,,8.0,35.0,,,,,42.0,,8.0,,,,33.0,,,,48.0,0.0,,,,6.0,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,33.0,,,,8.0,33.0,,,,,46.0,,8.0,,,,34.0,,,,82.0,100.0,,,,16.0,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,28.0,,,,10.0,41.0,,,,,65.0,,0.0,14.0,,,26.0,,,,73.0,50.0,,,,16.0,,,,,,,,,,,,,,
2019-11-09,,,,,,,,,,,,,,30.0,,,,12.0,68.0,,,,,100.0,,0.0,12.0,,,44.0,,,,65.0,30.0,,,,15.0,,,,,,,,,,,,,,
2019-11-10,,,,,,,,,,,,,,30.0,,,,12.0,64.0,,,,,93.0,,9.0,14.0,,,35.0,,,,54.0,,,,,29.0,,,,,,,,,,,,,,
2019-11-11,,,,,,,,,,,,,,22.0,,,,8.0,42.0,,,,,57.0,,8.0,12.0,,,25.0,,,,81.0,,,,,6.0,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,25.0,,,,8.0,33.0,,,,,32.0,,8.0,13.0,,,16.0,,,,59.0,,,,,3.0,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,14.0,,,,6.0,24.0,,,,,29.0,,23.0,14.0,,,15.0,,,,49.0,,,12.0,,6.0,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,21.0,,,,7.0,23.0,,,,,32.0,,16.0,10.0,,,18.0,,,,70.0,,,18.0,,19.0,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,25.0,,,,9.0,29.0,,,,,42.0,,8.0,29.0,,,20.0,,,,73.0,,,31.0,,9.0,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,28.0,,,,13.0,50.0,,,,,80.0,,9.0,80.0,,,16.0,,,,58.0,,,47.0,,37.0,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,17.0,,,,13.0,35.0,,,,,58.0,,28.0,100.0,,,20.0,,,,100.0,,,39.0,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,16.0,,,,12.0,26.0,,,,,33.0,,8.0,62.0,,,15.0,,,,63.0,,,27.0,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,19.0,,,,11.0,23.0,,,,,,,0.0,51.0,,,,,,,,,,35.0,,,,,,,,,,,,,,,,
2019-11-20,,,,,,,,,,,,,,25.0,,,,11.0,37.0,,,,,,,8.0,44.0,,,,,,,,,,38.0,,,,,,40.0,,,,,,,,,,
2019-11-21,,,,,,,,,,,,,,21.0,,,,12.0,31.0,,,,,,,16.0,41.0,,,,,,,,,,28.0,,,,,,25.0,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,25.0,,,,14.0,28.0,,,,,,,24.0,35.0,,,,,,,,,,66.0,,,,,,91.0,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,,29.0,,,,16.0,29.0,,,,,,,9.0,62.0,,,,,,,,,,100.0,,,,,,100.0,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,28.0,,,,18.0,30.0,,,,,,,0.0,64.0,,,,,,,,,,84.0,,,,,,93.0,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,22.0,,,,11.0,25.0,,,,,,,24.0,43.0,,,,,,,,,,51.0,,,,,,89.0,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,17.0,,,,16.0,18.0,,,,,,,0.0,27.0,,,,,,,,,,53.0,,,,,,57.0,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,25.0,,13.0,,52.0,17.0,,,,,,,0.0,40.0,,,,,,,,,,47.0,,,,,,91.0,,,,,,,,,,56.0
2019-11-28,,,,,,,,,,,,,,29.0,,10.0,,100.0,21.0,,,,,,,0.0,57.0,,,,,,,,,,45.0,,,,,,95.0,,,,,,,,,,70.0
2019-11-29,,,,,,,,,,,,,,32.0,,15.0,,89.0,24.0,,,,,,,27.0,56.0,,,,,,,,,,59.0,,,,,,67.0,,,,,,,,,,92.0
2019-11-30,,,,,,,,,,,,,,36.0,,9.0,,94.0,26.0,,,,,,,100.0,61.0,,,,,,,,,,65.0,,,,,,76.0,,,,,,,,,,100.0
2019-12-01,,,,,,,,,,,,,,25.0,,15.0,,77.0,20.0,,,,,,,80.0,62.0,,,,,,,,,,39.0,,,,,,50.0,,,,,,,,,,77.0
2019-12-02,,,,,,,,,,,,,,25.0,,10.0,,,,,,,,,,75.0,39.0,,,,,,,,,,22.0,,,,,,37.0,,,,,,,,,,38.0
2019-12-03,,,,,,,,,,,,,,31.0,,7.0,,,,,,,,,,69.0,31.0,,,,,,,,,,18.0,,,,,,22.0,,,,,,,,,,27.0
2019-12-04,,,,,,,,,,,,,,31.0,,4.0,,,,,,,,,,40.0,27.0,,,,,,,,,,15.0,,,,,,27.0,,,,,,,,,,29.0
2019-12-05,,,,,,,,,,,,,,26.0,,10.0,,,,,,,,,,32.0,34.0,,,,,,,,,,14.0,,,,,,30.0,,,,,,,,,,22.0
2019-12-06,,,,,,,,,,,,,,100.0,,7.0,,,,,,,,,,32.0,26.0,,,,,,,,,,29.0,,,,,,50.0,,,,73.0,,,,,,31.0
2019-12-07,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,40.0,,,,,,,,,,47.0,,,,,,41.0,,,,69.0,,,,,,45.0
2019-12-08,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,52.0,,,,,,,,,,34.0,,,,,,46.0,,,,78.0,,,,,,49.0
2019-12-09,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,20.0,,,,52.0,,,,,,24.0
2019-12-10,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,23.0,,,,59.0,,,,,,20.0
2019-12-11,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,22.0,,,,72.0,,,,,,17.0
2019-12-12,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,25.0,,,,62.0,,,,,,22.0
2019-12-13,,,,,,,,,,,,,,,,8.0,,,,,40.0,,86.0,,,,,,,,,,,,,,18.0,,,,,,25.0,,,,67.0,,,,,,29.0
2019-12-14,,,,,,,,,,,,,,,,22.0,,,,,44.0,,100.0,,,,,,,,,,,,,,,,,,,,38.0,,,,64.0,,,,,,51.0
2019-12-15,,,,,,,,,,,,,,,,19.0,,,,,47.0,,70.0,,,,,,,,,,,,,,,,,,,,47.0,,,,76.0,,,,,,45.0
2019-12-16,,,,,,,,,,,,,,,,23.0,,,,,36.0,,43.0,,,,,,,,,,,,,,,,,,,,15.0,,,,77.0,,,,,,24.0
2019-12-17,,,,,,,,,,,,,,,,15.0,,,,,43.0,,25.0,,,,,,,,,,,,,,,,,,,,37.0,,,,73.0,,,,,,23.0
2019-12-18,,,,,,,,,,,,,,,,10.0,,,,,43.0,,24.0,,,,,,,,,,,,,,,,,32.0,,,28.0,,,,94.0,,,,,,25.0
2019-12-19,,,,,,,,,,,,,,,,11.0,,,,,51.0,,21.0,,,,,,,,,,,,,,,,,52.0,,,20.0,,,,57.0,,,,,,21.0
2019-12-20,,,,,,,,,,,,,,,,34.0,,,,,81.0,,25.0,,,,,,,,,,,,,,,,,99.0,,,19.0,,,,62.0,,,,,,29.0
2019-12-21,,,,,,,,,,,,,,,,100.0,,,,,95.0,,39.0,,,,,,,,,,,,,,,,,100.0,,,,,,,76.0,,,,,,45.0
2019-12-22,,,,,,,,,,,,,,,,96.0,,,,,88.0,,39.0,,,,,,,,,,,,,,,,,75.0,,,,,,,66.0,,,,,,49.0
2019-12-23,,,,,,,,,,,,,,,,72.0,,,,,61.0,,23.0,,,,,,,,,,,,,,,,,58.0,,,,,,,58.0,,,,,,40.0
2019-12-24,,,,,,,,,,,,,,,,65.0,,,,,65.0,,32.0,,,,,,,,,,,,,,,,,45.0,,,,,,,52.0,,,,,,42.0
2019-12-25,,,,,,,,,,,,,,,,86.0,,,,84.0,100.0,,52.0,,,,,,,,44.0,,,,,,,,,48.0,,,,,,,59.0,,,,,,73.0
2019-12-26,,,,,,,,,,,,,,,,82.0,,,,100.0,92.0,,45.0,,,,,,,,41.0,,,,,,,,,40.0,,,,,,,63.0,,,,,,64.0
2019-12-27,,,,,,,,,,,,,,,,63.0,,,,87.0,86.0,,48.0,,,,,,,,32.0,,,,,,,,,17.0,,,,,,,42.0,,,,,,63.0
2019-12-28,,,,,,,,,,,,,,,,,,,,90.0,94.0,,43.0,,,,,,,,33.0,,,,,,,,,13.0,,,,,,,70.0,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,,,83.0,87.0,,36.0,,,,,,,,33.0,,,,,,,,,11.0,,,,,,,78.0,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,70.0,67.0,,26.0,,,,,,,,27.0,,,,,,,,,11.0,,,,,,,76.0,,,,,,
2019-12-31,,,,,,,,,,,,,,,,,,,,58.0,62.0,,26.0,,,,,,,,21.0,,,,,,,,,8.0,,,,,,,100.0,,,,,,
2020-01-01,,,,,,,,,,,,,,,,,,,,74.0,77.0,,37.0,,,,,,,,29.0,,,,,,,,,7.0,,,,,,,91.0,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,,,58.0,57.0,,20.0,,,,,,,,24.0,,,,,,,,,6.0,,,,,,,93.0,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,59.0,61.0,,19.0,,,,,,,,26.0,,,,,,,,,6.0,,,,,,,91.0,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,69.0,89.0,,26.0,,,,,,,,34.0,,,,,,,,,7.0,,,,,,,89.0,,,,,,
2020-01-05,,,,,,,,,,,,,,,,,,,,65.0,68.0,,17.0,,,,,,,,43.0,,,,,,,,,6.0,,,,,,,73.0,,,,,,
