date,Prisoners,The Great Gatsby,The Invisible Woman,Cutie and the Boxer,Dirty Wars,The Square,20 Feet from Stardom,Facing Fear,The Great Beauty,The Missing Picture,Jackass Presents: Bad Grandpa,The Lone Ranger,The Book Thief,Her,Saving Mr. Banks,Alone Yet Not Alone,Mandela: Long Walk to Freedom,Feral,The Voorman Problem,All Is Lost,The Hobbit: The Desolation of Smaug,Lone Survivor,Iron Man 3,Star Trek Into Darkness,Before Midnight,Foxcatcher,American Sniper,The Imitation Game,Birdman or (The Unexpected Virtue of Ignorance),The Theory of Everything,The Judge,Boyhood,Whiplash,Still Alice,Gone Girl,Wild,Into the Woods,Big Hero 6,The Boxtrolls,How to Train Your Dragon 2,Song of the Sea,The Grand Budapest Hotel,Mr. Turner,Unbroken,Inherent Vice,Maleficent,Finding Vivian Maier,Last Days in Vietnam
2014-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,48.0,,39.0,,,,100.0,,,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,55.0,,75.0,,,,52.0,,,,,,,,,,,,,,
2014-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,60.0,,57.0,,,,42.0,,,,,,,,,,,,,,
2014-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,46.0,,52.0,,,,41.0,,,,,,,,,,,,,,
2014-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,25.0,,,,39.0,,,,,,,,,,,,,,
2014-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,28.0,,,,30.0,,,,,,,,,,,,,,
2014-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,29.0,,,,37.0,,,,,,,,,,,,,,
2014-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,29.0,,,,28.0,,,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,43.0,,,,10.0,,,,,,,,,,,,,,
2014-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,48.0,,,,43.0,,,,,,,,,,,,,,
2014-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,38.0,,,,24.0,,,,,,,,,,,,,,
2014-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,24.0,,,,17.0,,,,,,,,,,,,,,
2014-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,33.0,,,,47.0,,,,,,,,,,,,,,
2014-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,27.0,,,,19.0,,,27.0,,,,,,,,,,,
2014-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,63.0,,,,35.0,,,89.0,,,,,,,99.0,25.0,,,
2014-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,60.0,,,,72.0,,,100.0,,,,,,,100.0,26.0,,,
2014-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,31.0,,,83.0,,,,,,,88.0,33.0,,,
2014-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,23.0,,,72.0,,,,,,,73.0,26.0,,,
2014-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,29.0,,,62.0,,,,,,,48.0,27.0,,,
2014-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,16.0,,,53.0,,,,,,,42.0,23.0,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,27.0,,,50.0,,,,,,,39.0,23.0,,,
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,16.0,,,64.0,,,,,,,56.0,16.0,,,
2015-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,39.0,,,53.0,,,,,,,47.0,25.0,,,
2015-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,55.0,,,53.0,,,,,,,51.0,32.0,,,
2015-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,39.0,,,40.0,,,,,,,39.0,35.0,,,
2015-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,62.0,,,21.0,,,,,,,20.0,27.0,,,
2015-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,14.0,,,,,,,15.0,32.0,,,
2015-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,17.0,,,,,,,14.0,40.0,,,
2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,17.0,,,,,,,18.0,39.0,,,
2015-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,23.0,,,,,,,24.0,100.0,,,
2015-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,37.0,,,,,,,36.0,94.0,,,
2015-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,32.0,,,,,,,29.0,73.0,,,
2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,15.0,46.0,,,
2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,11.0,28.0,,,
2015-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,12.0,31.0,,,
2015-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,12.0,28.0,,,
2015-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,16.0,30.0,,,
2015-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,23.0,42.0,,,
2015-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,23.0,26.0,,,
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,15.0,28.0,,,
2015-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,10.0,18.0,,,
2015-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,7.0,17.0,,,
2015-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,8.0,14.0,,,
2015-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,10.0,15.0,,,
2015-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,15.0,13.0,,,
2015-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,17.0,,,
