date,Passengers,Trolls,Jim: The James Foley Story,Pearl,Piper,Silent Nights,Sing,Timecode,Deepwater Horizon,Sully,Rogue One: A Star Wars Story,13 Hours: The Secret Soldiers of Benghazi,Doctor Strange,The Jungle Book,20th Century Women,Call Me by Your Name,Phantom Thread,Get Out,Darkest Hour,The Florida Project,The Shape of Water,All the Money in the World,Lady Bird,The Post,Mudbound,The Boss Baby,The Breadwinner,Coco,Ferdinand,Loving Vincent,Blade Runner 2049,Dunkirk,Beauty and the Beast,Victoria & Abdul,Abacus: Small Enough to Jail,Faces Places,Icarus,Strong Island,Edith+Eddie,Heroin(e),Knife Skills,Traffic Stop,Baby Driver,A Fantastic Woman,The Insult,Loveless,On Body and Soul
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,39.0,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,56.0,,,,,,,38.0,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,28.0,,,,,,,33.0,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,0.0,,,,,,,34.0,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,57.0,,,,,,,41.0,,,,
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,33.0,,,,,,,59.0,,,,
2017-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,33.0,,,,,,,52.0,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,28.0,,,,,,,31.0,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,28.0,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,35.0,,,,0.0,,,,,,,28.0,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,51.0,,,,0.0,,,,,,,25.0,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,82.0,,,,58.0,,,,,,,33.0,,,,
2017-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,100.0,,,,0.0,,,,,,,43.0,,,,
2017-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,33.0,,,,,,,44.0,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,0.0,,,,,,,25.0,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,0.0,,,,,,,22.0,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,0.0,,,,,,,21.0,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,0.0,,,,,,,18.0,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,57.0,,,,,,,21.0,,,,
2017-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,34.0,,,,,,
2017-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,0.0,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,29.0,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,0.0,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,0.0,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,0.0,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,59.0,,,,,,
2017-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,0.0,,,,,,
2017-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,0.0,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,27.0,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,0.0,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,0.0,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,0.0,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,0.0,,,,,,
2017-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,0.0,,,,,,
2017-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,34.0,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,0.0,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,0.0,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,29.0,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,29.0,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,0.0,,,,,,
2017-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,100.0,,,,,,
2017-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2017-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2017-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,
2017-09-01,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,36.0,,,,,,,75.0,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-09,,,,,,,,,,,,,,,,51.0,,,,,,,69.0,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-10,,,,,,,,,,,,,,,,25.0,,,,,,,18.0,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,47.0,,,,,,,32.0,,,,,,,,,,,,,,,,,0.0,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,100.0,,,,,,,53.0,,,,,,,,,,,,,,,,,48.0,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,29.0,,,,,,,43.0,,,,,,,,,,,,,,,,,49.0,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,36.0,,,,,,,53.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,41.0,,
2017-09-15,,,,,,,,,,,,,,,,30.0,,,,,,,16.0,,,,,,,,,,,1.0,,,,,,100.0,,,,,42.0,,
2017-09-16,,,,,,,,,,,,,,,,22.0,,,,,,,58.0,,,,,,,,,,,1.0,,,,,,0.0,,,,,75.0,,
2017-09-17,,,,,,,,,,,,,,,,60.0,,,,,,,100.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,24.0,,
2017-09-18,,,,,,,,,,,,,,,,25.0,,,,,,,47.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,60.0,,
2017-09-19,,,,,,,,,,,,,,,,21.0,,,,,,,58.0,,,,,,,,,,,1.0,,,,,,0.0,,,,,20.0,,
2017-09-20,,,,,,,,,,,,,,,,29.0,,,,,,,47.0,,,,,,,,,,,1.0,,,,,,49.0,,,,,81.0,,
2017-09-21,,,,,,,,,,,,,,,,14.0,,,,,,,21.0,,,,,,,,,,,3.0,,,,,,0.0,,,,,41.0,,
2017-09-22,,,,,,,,,,,,,,,,33.0,,,,,,,61.0,,,,,,,,,,,4.0,,,,,,0.0,,,,,21.0,,
2017-09-23,,,,,,,,,,,,,,,,30.0,,,,,,,64.0,,,,,,,,,,,3.0,,,,,,59.0,,,,,99.0,,
2017-09-24,,,,,,,,,,,,,,,,21.0,,,,,,,51.0,,,,,,,,,,,3.0,,,,,,0.0,,,,,24.0,,
2017-09-25,,,,,,,,,,,,,,,,14.0,,,,,,,32.0,,,,,,,,,,,1.0,,,,,,0.0,,,,,62.0,,
2017-09-26,,,,,,,,,,,,,,,,22.0,,,,,,,21.0,,,,,,,,,,,1.0,,,,,,48.0,,,,,82.0,,
2017-09-27,,,,,,,,,,,,,,,,29.0,,,,,,,37.0,,,,,,,,,,,3.0,,,,,,0.0,,,,,61.0,,
2017-09-28,,,,,,,,,,,,,,,,18.0,,,,,,,32.0,,,,,,,,,,,9.0,,,,,,50.0,,,,,62.0,,
2017-09-29,,,,,,,,,,,,,,,,22.0,,,,,,,38.0,,,,,,,,,,,12.0,,,,,,0.0,,,,,42.0,,
2017-09-30,,,,,,,,,,,,,,,,13.0,,,,,,,33.0,,,,,,,,,,,17.0,,,,,,0.0,,,,,100.0,,
2017-10-01,,,,,,,,,,,,,,,,35.0,,,,,,,32.0,,,,,,,,,,,17.0,,,,,,0.0,,,,,97.0,,
2017-10-02,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,5.0,,,,,,0.0,,,,,59.0,,
2017-10-03,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,,,0.0,,,,,20.0,,
2017-10-04,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,26.0,,,9.0,,,,,,,,,,,0.0,,
2017-10-05,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,35.0,,,17.0,,,,,,,,,,,40.0,,
2017-10-06,,,,,,,,,,,,,,,,,,,,55.0,,,55.0,,,,,,,,76.0,,,50.0,,,,,,,,,,,0.0,,
2017-10-07,,,,,,,,,,,,,,,,,,,,43.0,,,44.0,,,,,,,,100.0,,,60.0,,,,,,,,,,,0.0,,
2017-10-08,,,,,,,,,,,,,,,,,,,,43.0,,,31.0,,,,,,,,100.0,,,53.0,,,,,,,,,,,94.0,,
2017-10-09,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,71.0,,,25.0,,,,,,,,,,,40.0,,
2017-10-10,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,37.0,,,25.0,,,,,,,,,,,58.0,,
2017-10-11,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,31.0,,,20.0,,,,,,,,,,,40.0,,
2017-10-12,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,33.0,,,22.0,,,,,,,,,,,80.0,,
2017-10-13,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,32.0,,,44.0,,,,,,,,,,,62.0,,
2017-10-14,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,53.0,,,100.0,,,,,,,,,,,49.0,,
2017-10-15,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,
2017-10-21,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,
2017-10-22,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,10.0,,,17.0,,,,,,,,,,,,,,,,
2017-10-28,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,14.0,,,26.0,,,,,,,,,,,,,,,,
2017-10-29,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,12.0,,,25.0,,,,,,,,,,,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,13.0,,,12.0,,,,,,,,,,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,12.0,,,10.0,,,,,,,,,,,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,14.0,,,8.0,,,,,,,,,,,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,15.0,,,9.0,,,,,,,,,,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,17.0,,,12.0,,,,,,,,,,,,,,,,
2017-11-04,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,16.0,,,15.0,,,,,,,,,,,,,,,,
2017-11-05,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2017-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,
2017-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,36.0,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,36.0,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,15.0,,,,,,,,,,,,,,45.0,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,40.0,19.0,,,,,,,,,,,,,,75.0,,,,,
2017-11-18,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,38.0,26.0,,,,,,,,,,,,,,33.0,,,,,
2017-11-19,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,46.0,30.0,,,,,,,,,,,,,,76.0,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,33.0,27.0,,,,,,,,,,,,,,74.0,,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,27.0,33.0,,,,,,,,,,,,,,38.0,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,16.0,,,,,,46.0,,29.0,65.0,,,,,,,,,,,,,,61.0,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,19.0,,,,,,59.0,,8.0,71.0,,,,,,,,,,,,,,56.0,,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,23.0,,,,,,47.0,,29.0,84.0,,,,,,,,,,,,,,85.0,,,,,
2017-11-25,,,,,,,,,,,,,,,,,,,19.0,,,,,,57.0,,38.0,100.0,,,,,,,,,,,,,,43.0,,,,,
2017-11-26,,,,,,,,,,,,,,,,,,,15.0,,,,,,57.0,,23.0,92.0,,,,,,,,,,,,,,54.0,,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,11.0,,,,,,53.0,,18.0,51.0,,,,,,,,,,,,,,17.0,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,8.0,,,,,,21.0,,12.0,,,,,,,,,,,,,,,52.0,,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,6.0,,,,,,24.0,,38.0,,,,,,,,,,,,,,,100.0,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,8.0,,,,,,26.0,,39.0,,,,,,,,,,,,,,,82.0,,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,10.0,,25.0,,,,19.0,,65.0,,,,,,,,,,,,,,,73.0,,,,,
2017-12-02,,,,,,,,,,,,,,,,,,,14.0,,30.0,,,,35.0,,100.0,,,,,,,,,,,,,,,33.0,,,,,
2017-12-03,,,,,,,,,,,,,,,,,,,12.0,,24.0,,,,32.0,,45.0,,,,,,,,,,,,,,,11.0,,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,7.0,,21.0,,,,23.0,,25.0,,,,,,,,,,,,,,,72.0,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,10.0,,23.0,,,,22.0,,63.0,,,,,,,,,,,,,,,36.0,,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,14.0,,29.0,,,,15.0,,13.0,,,,,,,,,,,,,,,36.0,,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,20.0,,34.0,,,,24.0,,45.0,,,,,,,,,,,,,,,63.0,,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,31.0,,35.0,,,,21.0,,7.0,,,,,,,,,,,,,,,37.0,,,,,
2017-12-09,,,,,,,,,,,,,,,,,,,37.0,,48.0,,,,26.0,,54.0,,19.0,,,,,,,,,,,,,54.0,,,,,
2017-12-10,,,,,,,,,,,,,,,,,,,31.0,,52.0,,,,36.0,,31.0,,17.0,,,,,,,,,,,,,55.0,,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,20.0,,65.0,,,,26.0,,45.0,,19.0,,,,,,,,,,,,,45.0,,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,18.0,,43.0,,,,20.0,,32.0,,22.0,,,,,,,,,,,,,36.0,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,16.0,,42.0,,,,18.0,,19.0,,18.0,,,,,,,,,,,,,27.0,,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,21.0,,37.0,,,,16.0,,19.0,,27.0,,,,,,,,,,,,,37.0,,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,26.0,,41.0,,,,17.0,,0.0,,39.0,,,,,,,,,,,,,,,,,,
2017-12-16,,,,,,,,,,,,,,,,,,,48.0,,50.0,,,,38.0,,0.0,,58.0,,,,,,,,,,,,,,,,,,
2017-12-17,,,,,,,,,,,,,,,,,,,44.0,,53.0,,,,,,8.0,,54.0,,,,,,,,,,,,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,22.0,,36.0,,,,,,,,37.0,,,,,,,,,,,,,,,,,,
2017-12-19,,,,,,,,,,,,,,,,,,,33.0,,39.0,,,,,,,,25.0,,,,,,,,,,,,,,,,,,
2017-12-20,,,,,,,,,,,,,,,,,,,35.0,,38.0,,,,,,,,39.0,,,,,,,,,,,,,,,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,46.0,,43.0,13.0,,,,,,,47.0,,,,,,,,,,,,,,,,,,
2017-12-22,,,,,,,,,,,,,,,,,,,100.0,,67.0,20.0,,,,,,,57.0,,,,,,,,,,,,,,,,,,
2017-12-23,,,,,,,,,,,,,,,,,,,,,81.0,19.0,,,,,,,69.0,,,,,,,,,,,,,,,,,,
2017-12-24,,,,,,,,,,,,,,,,,,,,,79.0,22.0,,,,,,,59.0,,,,,,,,,,,,,,,,,,
2017-12-25,,,,,,,,,,,,,,,,,27.0,,,,100.0,100.0,,,,,,,98.0,,,,,,,,,,,,,,,,,,
2017-12-26,,,,,,,,,,,,,,,,,21.0,,,,98.0,100.0,,,,,,,100.0,,,,,,,,,,,,,,,,,,
2017-12-27,,,,,,,,,,,,,,,,,19.0,,,,81.0,72.0,,,,,,,92.0,,,,,,,,,,,,,,,,,,
2017-12-28,,,,,,,,,,,,,,,,,20.0,,,,76.0,67.0,,,,,,,87.0,,,,,,,,,,,,,,,,,,
2017-12-29,,,,,,,,,,,,,,,,,20.0,,,,72.0,73.0,,,,,,,86.0,,,,,,,,,,,,,,,,,,
2017-12-30,,,,,,,,,,,,,,,,,18.0,,,,86.0,90.0,,,,,,,91.0,,,,,,,,,,,,,,,,,,
2017-12-31,,,,,,,,,,,,,,,,,18.0,,,,71.0,68.0,,,,,,,70.0,,,,,,,,,,,,,,,,,,
2018-01-01,,,,,,,,,,,,,,,,,14.0,,,,78.0,72.0,,,,,,,82.0,,,,,,,,,,,,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,20.0,,,,,45.0,,,,,,,52.0,,,,,,,,,,,,,,,,,,
2018-01-03,,,,,,,,,,,,,,,,,15.0,,,,,31.0,,,,,,,42.0,,,,,,,,,,,,,,,,,,
2018-01-04,,,,,,,,,,,,,,,,,20.0,,,,,26.0,,,,,,,38.0,,,,,,,,,,,,,,,,,,
2018-01-05,,,,,,,,,,,,,,,,,23.0,,,,,43.0,,,,,,,50.0,,,,,,,,,,,,,,,,,,
2018-01-06,,,,,,,,,,,,,,,,,26.0,,,,,73.0,,,,,,,76.0,,,,,,,,,,,,,,,,,,
2018-01-07,,,,,,,,,,,,,,,,,38.0,,,,,55.0,,,,,,,54.0,,,,,,,,,,,,,,,,,,
2018-01-08,,,,,,,,,,,,,,,,,24.0,,,,,29.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,26.0,,,,,24.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,
2018-01-10,,,,,,,,,,,,,,,,,34.0,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,,33.0,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,,,,,,,,,,,,,,,,,46.0,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-13,,,,,,,,,,,,,,,,,65.0,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-14,,,,,,,,,,,,,,,,,62.0,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,,,,,,,,,,,,,,,,,47.0,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,,,,,,,,,,,,,,,,,41.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,,,,,,,,,,,,,,,,,43.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,,,,,,,,,,,,,,,,,50.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,,,,,,,,,,,,,,,,,74.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-20,,,,,,,,,,,,,,,,,100.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-21,,,,,,,,,,,,,,,,,76.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
